text,label
you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+ ,spam
aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,ham
"abeg, make profit. but its a start. are you using it to get sponsors for the next event?",ham
hey... what time is your driving on fri? we go for evaluation on fri?,ham
hmm yeah if your not too grooved out! and im looking forward to my pound special :),ham
s.s:)i thinl role is like sachin.just standing. others have to hit.,ham
do u noe how 2 send files between 2 computers?,ham
the 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,ham
too late. i said i have the website. i didn't i have or dont have the slippers,ham
ur ringtone service has changed! 25 free credits! go to club4mobiles.com to choose content now! stop? txt club stop to 87070. 150p/wk club4 po box1146 mk45 2wt,spam
thanks for the temales it was wonderful. thank. have a great week.,ham
left dessert. u wan me 2 go suntec look 4 u?,ham
so lets make it saturday or monday as per convenience.,ham
huh but i cant go 2 ur house empty handed right?,ham
at bruce b downs &amp; fletcher now,ham
yes. i come to nyc for audiitions and am trying to relocate.,ham
i'm going 2 orchard now laready me reaching soon. u reaching?,ham
romcapspam everyone around should be responding well to your presence since you are so warm and outgoing. you are bringing in a real breath of sunshine.,spam
dun need to use dial up juz open da browser n surf...,ham
dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call 08704439680. when booking quote 1st class x 2,spam
u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09065171142-stopsms-08718727870150ppm,spam
yun buying... but school got offer 2000 plus only...,ham
"xmas & new years eve tickets are now on sale from the club, during the day from 10am till 8pm, and on thurs, fri & sat night this week. they're selling fast!",spam
i cant wait to see you! how were the photos were useful? :),ham
get a brand new mobile phone by being an agent of the mob! plus loads more goodies! for more info just text mat to 87021.,spam
tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas,ham
had your mobile 10 mths? update to latest orange camera/video phones for free. save £s with free texts/weekend calls. text yes for a callback orno to opt out,spam
where you. what happen,ham
yeah no probs - last night is obviously catching up with you... speak soon ,ham
"you are a £1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call 09071517866 now! 150ppmpobox10183bhamb64xe",spam
i like to talk pa but am not able to. i dont know y.,ham
yes..gauti and sehwag out of odi series.,ham
k. did you call me just now ah? ,ham
thats cool princess! i will cover your face in hot sticky cum :),ham
when you are big..| god will bring success.,ham
you can jot down things you want to remember later.,ham
"freemsg hey there darling it's been 3 week's now and no word back! i'd like some fun you up for it still? tb ok! xxx std chgs to send, £1.50 to rcv",spam
dorothy@kiefer.com (bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..,spam
love you aathi..love u lot..,ham
s:)but he had some luck.2 catches put down:),ham
lol yep did that yesterday. already got my fireplace. now its just another icon sitting there for me.,ham
k.k:)when are you going?,ham
i just saw ron burgundy captaining a party boat so yeah,ham
hello boytoy ! geeee ... i'm missing you today. i like to send you a tm and remind you i'm thinking of you ... and you are loved ... *loving kiss*,ham
"dear sir,salam alaikkum.pride and pleasure meeting you today at the tea shop.we are pleased to send you our contact number at qatar.rakhesh an indian.pls save our number.respectful regards.",ham
am up to my eyes in philosophy,ham
omg i want to scream. i weighed myself and i lost more weight! woohoo!,ham
rightio. 11.48 it is then. well arent we all up bright and early this morning.,ham
ew are you one of them?,ham
good morning princess! happy new year!,ham
okay name ur price as long as its legal! wen can i pick them up? y u ave x ams xx,ham
did u find a sitter for kaitlyn? i was sick and slept all day yesterday.,ham
when can ü come out?,ham
got it..mail panren paru..,ham
cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. then he started guessing who i was wif n he finally guessed darren lor.,ham
allo! we have braved the buses and taken on the trains and triumphed. i mean we‘re in b‘ham. have a jolly good rest of week,ham
i thought we were doing a king of the hill thing there.,ham
want to send me a virtual hug?... i need one,ham
thank u!,ham
 &lt;decimal&gt; m but its not a common car here so its better to buy from china or asia. or if i find it less expensive. i.ll holla,ham
hiya comin 2 bristol 1 st week in april. les got off + rudi on new yrs eve but i was snoring.they were drunk! u bak at college yet? my work sends ink 2 bath.,ham
dear we got  &lt;#&gt;  dollars hi hi,ham
i asked you to call him now ok,ham
bored housewives! chat n date now! 0871750.77.11! bt-national rate 10p/min only from landlines!,spam
so the sun is anti sleep medicine.,ham
reminder: you have not downloaded the content you have already paid for. goto http://doit. mymoby. tv/ to collect your content.,spam
"japanese proverb: if one can do it, u too can do it, if none can do it,u must do it indian version: if one can do it, let him do it.. if none can do it,leave it!! and finally kerala version: if one can do it, stop him doing it.. if none can do it, make a strike against it ...",ham
getting tickets 4 walsall tue 6 th march. my mate is getting me them on sat. ill pay my treat. want 2 go. txt bak .terry,ham
its a valentine game. . . send dis msg to all ur friends. . if 5 answers r d same then someone really loves u. . ques- which colour suits me the best?,ham
so that takes away some money worries,ham
dear 0776xxxxxxx u've been invited to xchat. this is our final attempt to contact u! txt chat to 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs ,spam
todays voda numbers ending 1225 are selected to receive a £50award. if you have a match please call 08712300220 quoting claim code 3100 standard rates app ,spam
hiya. how was last night? i've been naughty and bought myself clothes and very little ... ready for more shopping tho! what kind of time do you wanna meet?,ham
gibbs unsold.mike hussey,ham
"haven't seen my facebook, huh? lol!",ham
"so you think i should actually talk to him? not call his boss in the morning? i went to this place last year and he told me where i could go and get my car fixed cheaper. he kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",ham
my sister got placed in birla soft da:-),ham
joy's father is john. then john is the ____ of joy's father. if u ans ths you hav  &lt;#&gt;  iq. tis s ias question try to answer.,ham
i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,ham
neshanth..tel me who r u?,ham
then why no one talking to me,ham
"probably, want to pick up more?",ham
mom wants to know where you at,ham
25p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,spam
need a coffee run tomo?can't believe it's that time of week already,ham
december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update vco free on 08002986906 ,spam
lmao. take a pic and send it to me.,ham
i taught that ranjith sir called me. so only i sms like that. becaus hes verifying about project. prabu told today so only pa dont mistake me..,ham
hahaha..use your brain dear,ham
"my friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",ham
u ned to convince him tht its not possible witot hurting his feeling its the main,ham
thinkin about someone is all good. no drugs for that,ham
or maybe my fat fingers just press all these buttons and it doesn't know what to do.,ham
i need details about that online job.,ham
yeah confirmed for you staying at  that weekend,ham
"living is very simple.. loving is also simple.. laughing is too simple.. winning is tooo simple.. but, being 'simple' is very difficult.. gud nte.:-",ham
i'm not driving... raining! then i'll get caught at e mrt station lor.,ham
r we going with the  &lt;#&gt;  bus?,ham
"just making dinner, you ?",ham
i couldn't say no as he is a dying man and i feel sad for him so i will go and i just wanted you to know i would probably be gone late into your night,ham
just wait till end of march when el nino gets himself. oh.,ham
i am late. i will be there at,ham
"thanks for your ringtone order, ref number r836. your mobile will be charged £4.50. should your tone not arrive please call customer services on 09065069154",spam
i dont thnk its a wrong calling between us,ham
i'm done oredi...,ham
what you doing?how are you?,ham
have you started in skye,ham
"probably gonna be here for a while, see you later tonight &lt;)",ham
